"Time","Length","Info"
"346.511656","110","Application Data"
"346.710745","1434","443  >  51405 [ACK] Seq=2844717 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"346.710886","110","Application Data"
"346.886796","1434","443  >  51405 [ACK] Seq=2846153 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"346.888230","110","Application Data"
"347.083549","1434","443  >  51405 [ACK] Seq=2847589 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"347.087542","110","Application Data"
"347.188138","1434","443  >  51405 [ACK] Seq=2849025 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"347.188141","110","Application Data"
"347.390056","1434","443  >  51405 [ACK] Seq=2850461 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"347.390302","110","Application Data"
"347.590859","1434","443  >  51405 [ACK] Seq=2851897 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"347.593021","110","Application Data"
"347.709691","1434","443  >  51405 [ACK] Seq=2853333 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"347.709866","110","Application Data"
"347.914662","1434","443  >  51405 [ACK] Seq=2854769 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"347.920852","110","Application Data"
"348.069528","1434","443  >  51405 [ACK] Seq=2856205 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"348.069689","110","Application Data"
"348.271313","1434","443  >  51405 [ACK] Seq=2857641 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"348.271326","110","Application Data"
"348.487672","1434","443  >  51405 [ACK] Seq=2859077 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"348.487673","110","Application Data"
"348.589827","1434","443  >  51405 [ACK] Seq=2860513 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"348.589829","110","Application Data"
"348.790607","1434","443  >  51405 [ACK] Seq=2861949 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"348.790771","110","Application Data"
"348.990606","1434","443  >  51405 [ACK] Seq=2863385 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"348.990840","110","Application Data"
"349.156595","1434","443  >  51405 [ACK] Seq=2864821 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"349.156724","110","Application Data"
"349.356853","1434","443  >  51405 [ACK] Seq=2866257 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"349.356854","110","Application Data"
"349.471486","1434","443  >  51405 [ACK] Seq=2867693 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"349.471487","110","Application Data"
"349.680301","1434","443  >  51405 [ACK] Seq=2869129 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"349.680303","110","Application Data"
"349.869432","1434","443  >  51405 [ACK] Seq=2870565 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"349.869581","110","Application Data"
"350.032482","1434","443  >  51405 [ACK] Seq=2872001 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"350.032483","110","Application Data"
"350.192738","1434","443  >  51405 [ACK] Seq=2873437 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"350.192882","110","Application Data"
"350.367587","1434","443  >  51405 [ACK] Seq=2874873 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"350.367589","110","Application Data"
"350.550050","1434","443  >  51405 [ACK] Seq=2876309 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"350.550756","110","Application Data"
"350.758517","1434","443  >  51405 [ACK] Seq=2877745 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"350.758518","110","Application Data"
"350.870658","1434","443  >  51405 [ACK] Seq=2879181 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"350.872299","110","Application Data"
"351.069252","1434","443  >  51405 [ACK] Seq=2880617 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"351.069379","110","Application Data"
"351.232923","1434","443  >  51405 [ACK] Seq=2882053 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"351.235743","110","Application Data"
"351.431898","1434","443  >  51405 [ACK] Seq=2883489 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"351.431899","110","Application Data"
"351.595972","1434","443  >  51405 [ACK] Seq=2884925 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"351.595973","110","Application Data"
"351.753634","1434","443  >  51405 [ACK] Seq=2886361 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"351.753911","110","Application Data"
"351.951670","1434","443  >  51405 [ACK] Seq=2887797 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"351.951671","110","Application Data"
"352.108424","1434","443  >  51405 [ACK] Seq=2889233 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"352.108425","110","Application Data"
"352.317101","1434","443  >  51405 [ACK] Seq=2890669 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"352.317102","110","Application Data"
"352.466637","1434","443  >  51405 [ACK] Seq=2892105 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"352.466639","110","Application Data"
"352.635813","1434","443  >  51405 [ACK] Seq=2893541 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"352.635814","110","Application Data"
"352.832715","1434","443  >  51405 [ACK] Seq=2894977 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"352.833997","110","Application Data"
"353.038524","1434","443  >  51405 [ACK] Seq=2896413 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"353.038526","110","Application Data"
"353.159252","1434","443  >  51405 [ACK] Seq=2897849 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"353.159388","110","Application Data"
"353.353505","1434","443  >  51405 [ACK] Seq=2899285 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"353.353507","110","Application Data"
"353.511184","1434","443  >  51405 [ACK] Seq=2900721 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"353.511321","110","Application Data"
"353.707774","1434","443  >  51405 [ACK] Seq=2902157 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"353.707976","110","Application Data"
"353.831317","1434","443  >  51405 [ACK] Seq=2903593 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"353.831450","110","Application Data"
"354.027802","1434","443  >  51405 [ACK] Seq=2905029 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"354.027970","110","Application Data"
"354.265353","1434","443  >  51405 [ACK] Seq=2906465 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"354.265361","110","Application Data"
"354.389436","1434","443  >  51405 [ACK] Seq=2907901 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"354.389606","110","Application Data"
"354.591151","1434","443  >  51405 [ACK] Seq=2909337 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"354.591313","110","Application Data"
"354.712696","1434","443  >  51405 [ACK] Seq=2910773 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"354.712698","110","Application Data"
"354.917136","1434","443  >  51405 [ACK] Seq=2912209 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"354.917137","110","Application Data"
"355.110561","1434","443  >  51405 [ACK] Seq=2913645 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"355.110693","110","Application Data"
"355.270774","1434","443  >  51405 [ACK] Seq=2915081 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"355.270942","110","Application Data"
"355.432159","1434","443  >  51405 [ACK] Seq=2916517 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"355.432161","110","Application Data"
"355.634778","1434","443  >  51405 [ACK] Seq=2917953 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"355.634926","110","Application Data"
"355.792032","1434","443  >  51405 [ACK] Seq=2919389 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"355.792177","110","Application Data"
"355.991974","1434","443  >  51405 [ACK] Seq=2920825 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"355.992571","110","Application Data"
"356.131014","110","[TCP Previous segment not captured] , Ignored Unknown Record"
"356.228316","1434","[TCP Retransmission] 443  >  51405 [ACK] Seq=2922261 Ack=1 Win=501 Len=1380"
"356.317587","1434","443  >  51405 [ACK] Seq=2923697 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"356.321219","110","Application Data"
"356.509632","1434","443  >  51405 [ACK] Seq=2925133 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"356.509633","110","Application Data"
"356.668902","1434","443  >  51405 [ACK] Seq=2926569 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"356.669682","110","Application Data"
"356.869774","1434","443  >  51405 [ACK] Seq=2928005 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"356.869921","110","Application Data"
"356.987943","1434","443  >  51405 [ACK] Seq=2929441 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"356.987944","110","Application Data"
"357.191482","1434","443  >  51405 [ACK] Seq=2930877 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"357.191631","110","Application Data"
"357.396685","1434","443  >  51405 [ACK] Seq=2932313 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"357.396928","110","Application Data"
"357.552726","1434","443  >  51405 [ACK] Seq=2933749 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"357.552873","110","Application Data"
"357.721941","1434","443  >  51405 [ACK] Seq=2935185 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"357.722091","110","Application Data"
"357.869274","1434","443  >  51405 [ACK] Seq=2936621 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"357.869423","110","Application Data"
"358.074264","1434","443  >  51405 [ACK] Seq=2938057 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"358.074829","110","Application Data"
"358.268631","1434","443  >  51405 [ACK] Seq=2939493 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"358.268762","110","Application Data"
"358.433394","1434","443  >  51405 [ACK] Seq=2940929 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"358.433395","110","Application Data"
"358.597853","1434","443  >  51405 [ACK] Seq=2942365 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"358.600254","110","Application Data"
"358.752830","1434","443  >  51405 [ACK] Seq=2943801 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"358.753047","110","Application Data"
"358.952533","1434","443  >  51405 [ACK] Seq=2945237 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"358.952764","110","Application Data"
"359.148581","1434","443  >  51405 [ACK] Seq=2946673 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"359.148583","110","Application Data"
"359.269235","1434","443  >  51405 [ACK] Seq=2948109 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"359.269236","110","Application Data"
"359.481099","1434","443  >  51405 [ACK] Seq=2949545 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"359.481099","110","Application Data"
"359.678236","1434","443  >  51405 [ACK] Seq=2950981 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"359.678485","110","Application Data"
"359.828721","1434","443  >  51405 [ACK] Seq=2952417 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"359.828885","110","Application Data"
"359.992046","1434","443  >  51405 [ACK] Seq=2953853 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"359.992047","110","Application Data"
"360.159285","1434","443  >  51405 [ACK] Seq=2955289 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"360.159286","110","Application Data"
"360.352815","1434","443  >  51405 [ACK] Seq=2956725 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"360.353559","110","Application Data"
"360.551506","1434","443  >  51405 [ACK] Seq=2958161 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"360.551648","110","Application Data"
"360.682009","1434","443  >  51405 [ACK] Seq=2959597 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"360.683575","110","Application Data"
"360.873721","1434","443  >  51405 [ACK] Seq=2961033 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"360.873723","110","Application Data"
"361.031151","1434","443  >  51405 [ACK] Seq=2962469 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"361.031315","110","Application Data"
"361.232742","1434","443  >  51405 [ACK] Seq=2963905 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"361.232744","110","Application Data"
"361.431169","1434","443  >  51405 [ACK] Seq=2965341 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"361.431170","110","Application Data"
"361.555029","1434","443  >  51405 [ACK] Seq=2966777 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"361.555767","110","Application Data"
"361.761384","1434","443  >  51405 [ACK] Seq=2968213 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"361.762328","110","Application Data"
"361.909133","1434","443  >  51405 [ACK] Seq=2969649 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"361.909134","110","Application Data"
"362.125852","1434","443  >  51405 [ACK] Seq=2971085 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"362.127316","110","Application Data"
"362.285795","1434","443  >  51405 [ACK] Seq=2972521 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"362.285796","110","Application Data"
"362.434611","1434","443  >  51405 [ACK] Seq=2973957 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"362.434845","110","Application Data"
"362.633569","1434","443  >  51405 [ACK] Seq=2975393 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"362.633749","110","Application Data"
"362.788411","1434","443  >  51405 [ACK] Seq=2976829 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"362.788562","110","Application Data"
"362.988412","1434","443  >  51405 [ACK] Seq=2978265 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"362.988582","110","Application Data"
"363.146723","1434","443  >  51405 [ACK] Seq=2979701 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"363.146725","110","Application Data"
"363.316139","1434","443  >  51405 [ACK] Seq=2981137 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"363.316140","110","Application Data"
"363.508498","1434","443  >  51405 [ACK] Seq=2982573 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"363.508629","110","Application Data"
"363.708088","1434","443  >  51405 [ACK] Seq=2984009 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"363.708233","110","Application Data"
"363.831228","1434","443  >  51405 [ACK] Seq=2985445 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"363.831229","110","Application Data"
"364.031363","1434","443  >  51405 [ACK] Seq=2986881 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"364.031519","110","Application Data"
"364.205191","1434","443  >  51405 [ACK] Seq=2988317 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"364.205191","110","Application Data"
"364.398104","1434","443  >  51405 [ACK] Seq=2989753 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"364.398321","110","Application Data"
"364.513138","1434","443  >  51405 [ACK] Seq=2991189 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"364.513379","110","Application Data"
"364.709727","1434","443  >  51405 [ACK] Seq=2992625 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"364.709877","110","Application Data"
"364.916559","1434","443  >  51405 [ACK] Seq=2994061 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"364.916560","110","Application Data"
"365.074044","1434","443  >  51405 [ACK] Seq=2995497 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"365.074729","110","Application Data"
"365.266408","1434","443  >  51405 [ACK] Seq=2996933 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"365.267340","110","Application Data"
"365.431639","1434","443  >  51405 [ACK] Seq=2998369 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"365.433219","110","Application Data"
"365.588431","1434","443  >  51405 [ACK] Seq=2999805 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"365.588578","110","Application Data"
"365.801978","1434","443  >  51405 [ACK] Seq=3001241 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"365.801979","110","Application Data"
"365.957280","1434","443  >  51405 [ACK] Seq=3002677 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"365.957414","110","Application Data"
"366.106865","1434","443  >  51405 [ACK] Seq=3004113 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"366.106865","110","Application Data"
"366.317985","1434","443  >  51405 [ACK] Seq=3005549 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"366.317986","110","Application Data"
"366.471193","1434","443  >  51405 [ACK] Seq=3006985 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"366.471381","110","Application Data"
"366.674692","1434","443  >  51405 [ACK] Seq=3008421 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"366.674693","110","Application Data"
"366.792817","1434","443  >  51405 [ACK] Seq=3009857 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"366.792975","110","Application Data"
"367.004439","1434","443  >  51405 [ACK] Seq=3011293 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"367.004768","110","Application Data"
"367.190434","1434","443  >  51405 [ACK] Seq=3012729 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"367.190435","110","Application Data"
"367.357719","1434","443  >  51405 [ACK] Seq=3014165 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"367.357870","110","Application Data"
"367.520448","1434","443  >  51405 [ACK] Seq=3015601 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"367.520449","110","Application Data"
"367.678791","1434","443  >  51405 [ACK] Seq=3017037 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"367.680055","110","Application Data"
"367.883602","1434","443  >  51405 [ACK] Seq=3018473 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"367.883830","110","Application Data"
"368.077363","1434","443  >  51405 [ACK] Seq=3019909 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"368.077364","110","Application Data"
"368.232463","1434","443  >  51405 [ACK] Seq=3021345 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"368.232725","110","Application Data"
"368.393636","1434","443  >  51405 [ACK] Seq=3022781 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"368.393786","110","Application Data"
"368.565529","1434","443  >  51405 [ACK] Seq=3024217 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"368.565531","110","Application Data"
"368.749437","1434","443  >  51405 [ACK] Seq=3025653 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"368.749702","110","Application Data"
"368.951809","1434","443  >  51405 [ACK] Seq=3027089 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"368.951815","110","Application Data"
"369.109467","1434","443  >  51405 [ACK] Seq=3028525 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"369.109674","110","Application Data"
"369.269071","1434","443  >  51405 [ACK] Seq=3029961 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"369.269072","110","Application Data"
"369.467522","1434","443  >  51405 [ACK] Seq=3031397 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"369.467523","110","Application Data"
"369.637478","1434","443  >  51405 [ACK] Seq=3032833 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"369.637617","110","Application Data"
"369.838342","1434","443  >  51405 [ACK] Seq=3034269 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"369.838597","110","Application Data"
"369.949414","1434","443  >  51405 [ACK] Seq=3035705 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"369.949574","110","Application Data"
"370.153593","1434","443  >  51405 [ACK] Seq=3037141 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"370.153849","110","Application Data"
"370.353470","1434","443  >  51405 [ACK] Seq=3038577 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"370.353472","110","Application Data"
"370.520173","1434","443  >  51405 [ACK] Seq=3040013 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"370.520174","110","Application Data"
"370.674858","1434","443  >  51405 [ACK] Seq=3041449 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"370.674859","110","Application Data"
"370.839414","1434","443  >  51405 [ACK] Seq=3042885 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"370.839414","110","Application Data"
"371.026907","1434","443  >  51405 [ACK] Seq=3044321 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"371.027987","110","Application Data"
"371.233893","1434","443  >  51405 [ACK] Seq=3045757 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"371.233894","110","Application Data"
"371.365192","1434","443  >  51405 [ACK] Seq=3047193 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"371.366791","110","Application Data"
"371.546679","1434","443  >  51405 [ACK] Seq=3048629 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"371.546681","110","Application Data"
"371.706526","1434","443  >  51405 [ACK] Seq=3050065 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"371.706675","110","Application Data"
"371.911404","1434","443  >  51405 [ACK] Seq=3051501 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"371.911555","110","Application Data"
"372.107417","1434","443  >  51405 [ACK] Seq=3052937 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"372.107567","110","Application Data"
"372.229302","1434","443  >  51405 [ACK] Seq=3054373 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"372.229303","110","Application Data"
"372.428043","1434","443  >  51405 [ACK] Seq=3055809 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"372.428708","110","Application Data"
"372.593374","1434","443  >  51405 [ACK] Seq=3057245 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"372.596607","110","Application Data"
"372.806401","1434","443  >  51405 [ACK] Seq=3058681 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"372.806549","110","Application Data"
"372.949541","1434","443  >  51405 [ACK] Seq=3060117 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"372.949542","110","Application Data"
"373.110457","1434","443  >  51405 [ACK] Seq=3061553 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"373.115995","110","Application Data"
"373.309675","1434","443  >  51405 [ACK] Seq=3062989 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"373.309911","110","Application Data"
"373.517130","1434","443  >  51405 [ACK] Seq=3064425 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"373.518342","110","Application Data"
"373.628631","1434","443  >  51405 [ACK] Seq=3065861 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"373.630081","110","Application Data"
"373.838321","1434","443  >  51405 [ACK] Seq=3067297 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"373.838322","110","Application Data"
"373.992414","1434","443  >  51405 [ACK] Seq=3068733 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"373.992669","110","Application Data"
"374.190402","1434","443  >  51405 [ACK] Seq=3070169 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"374.190775","110","Application Data"
"374.386521","1434","443  >  51405 [ACK] Seq=3071605 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"374.386770","110","Application Data"
"374.513623","1434","443  >  51405 [ACK] Seq=3073041 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"374.513624","110","Application Data"
"374.714882","1434","443  >  51405 [ACK] Seq=3074477 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"374.714889","110","Application Data"
"374.871583","1434","443  >  51405 [ACK] Seq=3075913 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"374.872709","110","Application Data"
"375.079129","1434","443  >  51405 [ACK] Seq=3077349 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"375.079593","110","Application Data"
"375.193476","1434","443  >  51405 [ACK] Seq=3078785 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"375.193598","110","Application Data"
"375.394429","1434","443  >  51405 [ACK] Seq=3080221 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"375.394575","110","Application Data"
"375.590069","1434","443  >  51405 [ACK] Seq=3081657 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"375.590217","110","Application Data"
"375.753157","1434","443  >  51405 [ACK] Seq=3083093 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"375.753158","110","Application Data"
"375.915901","1434","443  >  51405 [ACK] Seq=3084529 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"375.915902","110","Application Data"
"376.109727","1434","443  >  51405 [ACK] Seq=3085965 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"376.109728","110","Application Data"
"376.278242","1434","443  >  51405 [ACK] Seq=3087401 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"376.278386","110","Application Data"
"376.470244","1434","443  >  51405 [ACK] Seq=3088837 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"376.470245","110","Application Data"
"376.631373","1434","443  >  51405 [ACK] Seq=3090273 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"376.631509","110","Application Data"
"376.790676","1434","443  >  51405 [ACK] Seq=3091709 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"376.790677","110","Application Data"
"376.989391","1434","443  >  51405 [ACK] Seq=3093145 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"376.989538","110","Application Data"
"377.152486","1434","443  >  51405 [ACK] Seq=3094581 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"377.152487","110","Application Data"
"377.351477","1434","443  >  51405 [ACK] Seq=3096017 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"377.351627","110","Application Data"
"377.468564","1434","443  >  51405 [ACK] Seq=3097453 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"377.468565","110","Application Data"
"377.687589","1434","443  >  51405 [ACK] Seq=3098889 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
"377.687726","110","Application Data"
"377.867783","1434","443  >  51405 [ACK] Seq=3100325 Ack=1 Win=501 Len=1380 [TCP segment of a reassembled PDU]"
